2016-01-08;(5, 5);0.0;0.0;6;136.40499877929688;23.42261505126953;429.6756896972656;73.78124237060547;54.9;172.93499999999997;0.42971195951703217;0.14413661794877056;0.5058497410654735;0.07736718039013071;0.006459885975345969;0.0001769987829902675;DESC
Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm);Pass
2016-01-19;(5, 5);0.0;0.0;7;97.46990966796875;25.125459943498885;338.2206115722656;87.18534088134766;42.8;148.51599999999996;0.3805678099900666;0.105464907674354;0.2407861764012461;0.08717953235814092;0.015645676525309682;0.00042868674790952355;DESC
Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm);Pass
2016-01-30;(5, 5);0.0;0.0;7;186.11328125;73.84884207589286;390.837890625;155.08255004882812;70.0;147.0;0.21123458753085164;0.0922191054922319;0.21743661314589563;0.14432583000163046;0.008222640724852681;0.00022529786656377837;DESC
Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm);Pass
2016-01-08;(5, 5);0.0;0.0;7;116.91857038225446;20.076527186802455;368.2934875488281;63.24106216430664;54.9;172.93499999999997;0.42971195951703217;0.14413661794877056;0.5058497410654735;0.07736718039013071;0.007536533637903631;0.00020649858015531208;DESC
Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm);Pass
2016-01-19;(5, 5);0.0;0.0;8;85.28617095947266;21.984777450561523;295.94305419921875;76.28717803955078;42.8;148.51599999999996;0.3805678099900666;0.105464907674354;0.2407861764012461;0.08717953235814092;0.017880773171782494;0.0004899277118965983;DESC
Date;CWindow;Eta;CT;SF;Mean_SSD_Est(cm);SD_SSD_Est(cm);Mean_SSWE_Est(mm);SD_SSWE_Est(mm);SSD_Actual(cm);SSWE_Actual(mm);Mean_TVOL;SD_TVOL;Mean_TSURF;SD_TSURF;Mean_KZ(rad/cm);SD_KZ(rad/cm);Pass
